tx_id,r,s,z
f85e964b5c12e4df40ffd719023044d71c0941677dff731473d1bf3e676953f9,25706966340315636484078497711480898717361912481771456276471941175199411242751,35533332173699226239364840587366132664144060394275950742956236074858544025159,9ae92d352bde10a7a735e3c90520065cd70263b6f42316fd7142e1a079e61ab7
04f532e8e99f5f28cd5ad9b9421a6683ec11cd3e92ad2b02c8355e085a684eef,18030074875710257724201792393214749296909701686773979553523628542726016726390,48419581338548641755089981652305122271382703118122840344165222743600910086610,d5c0bbc82437f4725e1567e068dcd427e3964c3c2ecdf1bc7ad47076dc86a48f
d4d24bbfbe2acba092a02faf51b3d9edc6e78e555f5399b046a8fe8818387c7a,38562319728199282504720756573220807581819502812593144056432628487898252617700,26863761060164176862394617105840808364911222115192933710210800104729353631637,2720cbfaac2d57cb2ae7f222c8e64e66bd628aa1aace53d51d8c65470664b821
bb1ba488fb74debae31dc794cc5db90ee187827a675a2451e9d84c1a89978944,2671313731515669330881299942347230344426462444181706641608659098902860656387,35761965483048756598366135369444090107923758280050296009378345401279246066637,725d560e5ec4fd581a4ee0c94c716c3fd132039b456ad1146d5fb3d777d770a1
08194a975ec6dfb58b5f1dcbdeaffdf26dde2fc897d9081efcc04d13547b3bca,51852781635769256929267396607787840978666071252019971210522903467488237198127,9415105528021209163505688834493698153638194207207869469546940280722251728502,69d2632160e292161531b2751a641c0b7c281844ce3aed9ce8914fef0a8f0972
488fa062e62535ac646d06061bb6cda1c7d7f1abac66c3974636e2c89b3f265c,12000125791077174977759597863888740542198576688899593043857479176856441198045,25403335154894979254999105740230188711799820404359079629950333372432450217284,56784c435a7a850121ef7b511ee881bda1bd6cbe2ebaa00d75d3771b20aa8b8d
7148a7cf43f69335168f2cbef8d9c2b184a30002f533903f0b0d5eaf6a3bf4b3,16878923501051751529412617098965332268167364264473483088943619889732411662717,45447998606830899226615748969298793335179250182978105728216286063667781574347,b88368198178816640f81bda1cce6ac42075254ac98ae919dabc2f2362f5c430
2755fc08f271e7fba171363141c1ca67a9e698d0de006081bdd1342dc5587817,755153979001376811520348342102415847270974029166811081302828867149356722805,615490822273819407094103187945573994906278772275703635424961015024562176583,bbdad02a69e4664645d1d37940283a79f09c4493093853fc89378441778915af
7ff7dd3a092b4185f479f69d18df0cb8a6836ab348e9f6396f3889e3eed0fd2d,55395400369240336677264920255543838049467572862822806890669403946546440550531,35582314097041219757777835137547325840661671541778209645274767062221807639364,182f9ecd368251b38d26730091f2b8eee347f52c6293629fb9c8cd1495a5590c
a08a820c2959fd30a82d29779b6e0b9419aa8488ffb0db463293fabebbd1e36f,25632301297819593959139789543032607230490747463794341334872309534809889133861,41594210328140376836225614356337321078614135836177155776418982840704023474217,b8685214c82e0cbe54697f3b0987fd33f4bdf5977fbdd74f6d3a6d1e5a6ef5fd
a14edb4b017cebc5d995734073bac368ca3af6a257b69eef81f39d123c8ef947,51972950395869960162252346909283400406635298490534214816209346897888010570918,34634239578007877015810913321490449877298774002825967111711483094749334566467,29b5d62049e6d8477e1a4dcef4ce84830c0057cae13ecc0fb6aeb1bcb0451908
e85a053e191a6f511bcace898f5fd5540ba69bc861bd3179fac4336e0e1a6ab3,43839769758658672565115521802216499971007328558099856160152175061493631349412,32249175870833981902485659232590808019052945501439986418091687175899209369074,e798582720fbc7f77e0556d9cbbbb730100bdd2a90caa44e1ecfc00692087466
0468615e63720e9b0974575049a9a5d008fc60812fa4ece413120bd36abe68e1,20409939984782652613832837757095762107852317078381479008303744256619628300254,15016740362176605970380761106015434508123097794184317155627520009372175341281,3e3ec487b7df2025edf9012659e24809bbb9c6b962f8addc7073e94b47f1d060
805588f2539f56183ebc42b2b30af999f3a1cc2d9fab0cfa82d8e04df00bf73c,2644211597620629419834213456063226431339851623925929382524881163783976052139,13537900933285096528974222753841828258701357254988424762825655547088247312629,eb0fa12759de935fbaead6241eed276ca0644947bdbb611620b3c6c1ee850114
adb8dd1a7a68a0bd81f6b943543c3f0c93b38f08d74892fbc84501966639cebd,46607627222718718226221210417504602991598858251189881577505070582856786397061,51387331598042901099139577627603962237164682788704248215465097170090556341499,ef4b71184757c2c6ed1c8d42803ce851544b8d5688a67734d62f3a914e02e8be
ececfcea0f61ab8c1be059178c52c1eae343b7a270f2c3b80b785b6e86ce8eae,1217393482737914514413868529768213496351972079716113525761678103147720392359,40549900485803503979167434308525319221518136404857729346844347328405873054096,a6a74c74085293a089f35bbbcf1ca3453e5f2c678aa5c428ae4f26dc23cd28c2
ec58ecc6734ee262c1069f6624752c76c2b0ca498db542907fee6aa408a6c6bd,4404704963447197011082402927219929134010457529884484314017627036534396451676,13753336372619829626246324671837997968613016507694909191536219322342504632914,39543ffb7d17fbe64fae59965a28479996b13c53c776ab9600914c049ec130cd
5cc6a0219d8b5a204b8873b8f0af2b0bfbb0fb7147ab40718d30abfdd7b956cf,5870737205432053636554639290792549160769911615546416835170108835389998520771,392981106453610627615919743013099937698269647964917995535794249968178898202,2ccb71438c165e4fbd5a5293f36be5e723e0a21f614a436117750758fb0b4110
b74ddb4c2a12068c85dac135f48a3dddba406f809c424882879548a83fd07f34,31146808946351964901484672121418464770528515438410454626433274398088666953705,28155286168808477549356675517027459730398597751168779042666456351688195812359,bc563de37361de2887dee389688ca439e9dd453c26839123ad3fdcedf5b3a1b9
9ed8e94128609f198c86a8ce045c917288341a9a3d302d08f8687671d581f55f,26717234341915522715966099102796435818448704452129862798198981870262712543766,8893231633255432968837103419896843450240152673801008817203528815606655873453,379c594c60fe352424d7677833908dca5d2110682c52559a7670590fd98773ce
edc52e8aac36f64caaea389864f8c06b9c8080bc6940a6ed2cf8405fb431677c,32905207397599951054511655577766120860182550354551741342319235673891036227903,46534500023795545402352385377417123296692809444723024786803377371203916128286,12069cf42094da00a8740e03169b48b4ad74dd861848d18b2f3c544ae883ad23
8b924824cbf4be38cb94f94f2992670e70cc75a930463c9f720000caf5023e6a,26036291136569302235764117313236039655198540815130769147801676987546182161807,26779014791856562093288307695382684367713508799878884235642590642872616194937,cd74ce29b4d5eed5ed3067cfeefe1dc2bfe1624710b51e039909398af1313cff
ef2603caa9399de5bb8611760f5c2ddbfa9aecaf85aeca9e8da7162bbf5ddfb0,23868339240495059235183007451106935854882700285038347044438404059224319130486,13033248122520423039606576055224853642272998435428864410544822666052212436339,2aef111389e643252a45baba9c2085d017c78a904f37a1f6f981a76e6a62afa1
30ae411bd259c697dabe923016aa4e11b54e73914f37fa7266459a2a2335ffb3,15355623357874612067100959925958022019737804753523397056869454727830274634051,54365946612740839724831288240276781063679080848718371711968768157825916152588,a50a6f264734bb617edfd542711fc164aa2a0e7de7b845eaf7b418e378343829
1b66953577aa59971b88616b456579fcd70c8c92ba883574e666be486abd721c,18051511145422051792896683682594086196332547441293555920132413667512134231896,9250313880251980412727619719072093469703014597987009438972045953405885835729,1f1c482c7d9c2f20e38caf791ce1e3372dd0f2675ea6cabc894551e2bd6eaceb
28c733d205b5261bb884af41f921639fc392c0d498420188c4d84e325579939e,35159916168651936480737287454356441487566730779678022936840888608478578091753,54574951492120949546817472048407151621898687006461974012784026639691592266085,eee41ef048ec6ab7477cac7ad5ef7e90d323991a9922a6476e54819358d53942
da309c09644aee7fd5014463d9812a0feb797ebb72132d73dc663d264f324f1f,11487017401817924762821556684509202530265472559513785041063942454318962125476,21060813759478577266826053804363110920688986602618754696743258473361205816917,5fdb6f5eedfae9fa7fa3be82bd8133516643a01e20940b6570ddd28bafe9e602
d655f75d0b342edf6f654d3b25369caf6f3260394179d8d22feb20998111fc94,52688491541399749827915110964545235832057551874079832002188193250524296382176,28024579228356672251116395934900918636460242904808916407278213929098739832844,d0a063d208ce28734a9ce5fd9333b9826b5cadf740391d1c7528aa3fba13cd0e
323a3afe115f72df2723913bdf2438d65187eedb3fbc1491f941b1121ef84fd5,53176255075198902418473716109808944294468959412631998990039972755345256040519,53897223208045499889030697386819299687062099158109356688237437293230222392697,92d91f04ab1e6f017507f489005e604abe77c2e6cbf0fe8d2ccecfc1e0dbd789
9455426f1952e7eb8f36958ef47576aabf06780ef0d65b5131d87b66bb738f54,28038137156666325637744486561843239249238766147022710564871495096976284551842,7208731366800778010195081153462241119075695874062111141363353420200046949456,8d00543a9e2cc1c23bea0602bf480aad8b72d800f8add6c59dac95af2b1e0504
efb8b5e42f84ebdd7e5f27aba4706946107ee67b9d23a3ea8619b5e579bb2aba,1857565356938771081212600968382794863369108393921311912806741389932639912846,30516801303923699462149612806131442221416277414872839104998895654584870783549,7dfd2a85d9f32b4e6ff72c7d568dc682504e2f5dd1c700e5a737fe7373cdd7e9
3246855aab0075d787206f7418fbfd0903766a087925d7ca97935e9b0692df80,42751106303765727684365922666550278532652526354276904188777873593181676366813,55654623406255414567567931468929572358783242941924826945537633337114651314258,c6831c46258602e5afb3b5d1b0cd4f1ff9c090dfc67887f11549b3fe511d837b
7b33ba7d4aa1fab1b9af3d8b7bd78b4a90d6e9352eed6b06a8e082bccf99bfe0,53719517973069490963042764568167597883508155517901750107159460738345377857958,56535800823269428525881685643613439001677946232944755571446808913341599390900,74ee194f2e45971a2895a40555dc19f804fde352b03c6f85a53d06a4e01e7f8e
e5eb430b3877d3ea7ea0498290b498059847fd6a7ea925dcd581c6a9623b5561,16279635012332497391536887538375437762193812869503763388819294838888122467210,49893038405003474881168774860168407834004775282023325631048318428254954798718,ab1dc2fa94ac1e02678d790548b2870ec0a43e9220db2527059ef8b5e7744d0b
fbed2dd7a896df383b07f7d11573f8594693c31858df3b82c99a371c4826ab5c,15799393861492175059915344495188095755490407983408086691437279242864551718058,7308295612535362289369442727415250615561553918202205214354976624644897695578,b07220872ff5906c4417ca8ead18bb3240dd98ad0a703def21074af7896ff5eb
9d6a8cfe82eb64f98468892d090fe4bf9e3f45ffba6f99968b55ced15f2039d6,7656552123682760740045098875040055202143727519528021037255860610997297095352,40101902423835588885483305010359483219956834919615511754541565481630387483537,29b99162b9dd2c92dea384b2eac28891acc4374655d1cef0f6307a86e3bd2907
a1ea587d6cec812d698323a4d7d6cfcc67a31506463a8990fee19e39e1e22af8,43660611991653358444263653556732014753872356787569607574580125595032801782027,47898448771498525368356871301412327165857434620377638772730555632963281468775,20eaeaf9bc89ca62072e18dc61631cb251cde80316fe2cd8b90105c1643fd392
61a6f809acdb13e7a7d4f11afd5e439c4d6272c312d50b772796b3e8816a9f77,22396909819193136261936239364805802974684007251351294715732828052040373597914,8152975486929942634616107714784896751889081753182685706451964937632179291182,1b31d3e558644b23ed9aa1ffa5ff21d1ed675d3c04c5dd54b13930e72dcb04b1
40e6527478408ad8a9bc8683ccbb4f08619e22ef8a6a43cceddc6f9e2849e92c,15439530804186391901882408771363976303049910380220346912966553029688599839126,57365708103472874644162389467068169343629739458814410303493658450696039059268,e1660c6dae78668612a6c70ff91f58ca7675aa1e32286ac284caabdb0e4cb41e
0c2d53859d66afb7c41be74af4124222e1dc7984def9d0b146f369d86261e0b5,32997075177641892105714993638346224208066492357994004922634043222427210010818,26708806988249361964634230228787747457160992793715887334116792074671556521899,a31cc0f8b590b2514d7b5de47b48faf4f6cdf51a02689d46287d9164efcc62cd
9eff4a829336e55ea2333df6c030731cad700de1967d48c218f2106a4796e59d,11947090656397377885598874254998799007851992799134962457618919932238425503135,54625579298179882332614755359505859565284314203935792878015050998023250596900,e9aa05f0209aa5f991d8dbab0a2a3fb0d81e74d2cbe0555fba7322416c6b8978
32c215a58aa7330511ed80ca400b71a98ea092f5497fc13781c95ae3f492d511,21436282094356242252312043838735269529549325588072425118824229537990664812652,46391005205679507485943726817341579508588507044774281485941741976852092494497,684988ae36c1fa3a11a3b7a6c1833aef5c91645618d2767ab577085048e2ed1c
e631644fb274e99a67f79e22e511e2a3f557d0c2fce37177a5ab57e80cd94303,42444934187908735603038574935961510455881556080543158372433454690223922279604,22890285065839766685992140513965918441179830796564357361189422050669808533888,491a797b93054bd5502612245c8173871606010101b621fa9572cdcdc4d64a49
78e366e88587828560137448f2c3301deca215c01e3fece9a472f5e20a992e33,11206863286336791421671631270978882520807849879911215596370309025787437430641,55025045967645224389560683852578842426080476244383562059963535388186156882059,042e35bda3fa38641c0eabd2365bfcc5c60ededbd9f28692c79fc620af1be0ed
e09f399d1e3b2b18d19ab424de1fa345cbc16dee61b2c2d3642a729e307cbe89,32159977361089359002387067524873678636034769811593386073203011179315877428880,10837927371869284963961586500090791926036535384307038208674806656495711475540,b96f01384fcaf11a96bf2037ebff3113849c23f9b67c0c437e766e6bbb08d5f0
6331e3d2eb8dbd189984ebab97eab5c5d169faa08ed7a3aa66f36ef3142adb57,22571148553371610364462096069772560207756110027878656119819625484921172920948,5821609503834531055062364643439882152125725889327083726104647372006120261239,d4624fe547e83a83f61fb417119e04dd183e452a466ef49168dd7b7d4f51f1a6
3a81f7240357d5021371373050ea2cb491bb51e63f9515c1ca6a0ea36660ae18,34898538769482257830184965198581610041788987776395779788627321658001265050562,1314163015894834354559654587664796724750713147694461091903860009949957983576,15cf8674a8a49857a917422bf48c2641f9603ac8e3d5a53bef4ded715dde5186
2339c9f6336048429db4fd7990955914c2a1afb36a0daea34c8a1d5c5cc4d8bd,23290852356566804656952863430866372435345436013961068488919784630573137806158,47431456448580143862625249831796036896866766328729981004619741106023526867114,628730ed20e98216eed1aa6c3c4b64d41bc4f4b60ab8b292aea666cfed70810b
d1f6427472386c33955f0bdbe348014c32c0ad709052216ae2d91d43cf17ec34,7001344229546144240251048735060638134394001837120810127466057011203805373320,15034357520065467835199431382685003335267924086259746205365708894859311474215,e0d1dc6248674505d081e525f7e50edef1ade97384121ec47bc38e550830b701
dec0cb7a6d64a6b8152e5f97f284e5ba73530ed82b3591afd5ea96a331754126,22050782286873707712247033477171876230022278139862919382740557509715448090469,40559379847018128044592920596944322396016234316745749253546439788135378839086,33d3ec370f9022f56d8e3b93ff57c73f6fd1dad5e4b2041d25a78a8a9d444aac
f6e3e4b6382d8e41d5cb9cb27469bb794976d9b9991769f6a85443d9b87c2949,18613192920738666907812550907766534683107573153850145770250357002914763090591,37535723678949014953212043948714333703057943500355850607312297408284935998543,b59cc94471b8f546fbecee277c42423cfc41bc0a214dfb7c08d5d8f8d36832ee
33cf9bd9aba0dedd9ba479bebe4a23d634c2731b767741d2a57f0251c6478d20,23932564037080914912929702356457219817878756426565393406179604865210334336761,4919594016055686180400268128549666390801141406806624575570477265042380020022,5943353c33fef30f6da3d884293207b3e2692bb2d6fc298b81f67531b7e19781
8458ac0baba17ac5183c0db3e4316f8190b28e63f5b9d2515a0f97aa12bfd2e3,51148888671022032351266574454455132550975297967737743689318710337273334196262,17438891732863521830153146576281716402671135024982329165301683461241852971613,3af6cf222e809ae3279027bb9abf1554658dc4f37840690a7ed01b190501f075
fd71b964fd811dc37d55fe6f85b9d83f5570710ce6dc5b5ce998d95691ffa54c,44079478460225655949792897162835949022547751350847872134549065910544364783676,10971841685209237153609550985638166278038497658310984276410009071783553892073,3807e443bf3ebd0ffe0662617b5693f959d83413fee72935c04176a394814785
5c7cca0082b78eec928e990227afba3f9519d6517a8e76628d88bc19f6a7d1d9,31408264783636252097612375192074320462990388188255263131186322683750862672545,51677929303373634370025595244552473913585835213455413685107672273717705673605,ab336816a8a9118adf6dd6188cb5633481374948c1cdabb85b1a7803051688ea
fa3aa6947d33acbdef8e278d2a85364eb05123ff0b57baa8b336fe8bac3228d7,43730929436568366683627547192248496594292724504361919232625962961321424321822,36997998436187343124817202222276957260294469624853143222756063089065454472613,d8a0361df180b8bd12522ef735d6c859521a13a30a742cc5f52f8d85fd259c71
1483acbda882fd65bc037f734252e6ae503717ebafabf64e4dd6f49a4f9c91fa,28473311200416703411521864075092744241014231695475333019883544058815357108521,42097925272594860847819096897417996959610943326158343357410802175089983405005,435e522f146befaabfda5c4acc694fc55b6850661862c973fc8a9e9261b76f22
eac58bf5ff58cab86520a24655b18ae988586af0fab8cab436fb67810b6fd144,44338607809152006506859115850926950709066434199505485087190436818177280717867,23920009360978723061448488320654191225108631825117096743141906157114143327388,fd572f618db028b233d69c2d303592af4d939dab10d29dfcb9e3fe23158c6d7a
93ab08f567d8884b15ec4176720f307b77873cab0783834b259f97a92ddd24f5,35328327235226887140238817720746799254401682277863278783547627112265828267487,55616154757193892088603268348510624901758315485459345444039875506020269271440,a1cae18c86b1fffccbff680fdf8b9d94ddc02e8d8b69097915d9edf8cf2ede37
d285761873c1038fda06342a29ff035c03aa5bca3fdda0d0434becef9f3c629e,25708958339432051199402907295508548556823221588002591122093026068113008194526,33648840790512843524664996005546949676709941808027302847253034671915835031439,f229efb09ca14877409b059d1152484c48c320acfb04617a60851fe52f907a4a
19a60592cd74426d1d6c70d80f8198b4197ebbb8c207f062b200bb77f64188f2,7768125673317966229279200718189163535204292241394036780813655962484323807527,10695360671867200103046779965234897677867623468965953203025370999420671784376,dc6dcc88fbc24e3c58d0e7b91bcfc7f95d31d1eae0fa7a93a449a44e45d8a6bc
317fd272a5e006440ed6d3c4a7d6d16d2878e5f2f45a83265f2a667dd7f382fa,42406431457962993017482106041177640368632428975854836654376637987752463718286,17720002554014518241406773059304273816070675006478741552627713682873511117744,aa9db6d96cd303c2744e2075b9a455674a92f41b17b8185ce839bf29bab738b1
b730a89599186892e2c27f95fad015e1210c66fd322240e1a8acf571f3b7fe45,38718167475976555797620659063232325700202746509527434325501708803854753444403,25208248923357592838239299322843143346396719674134525047227716825135919860065,4efe23f007eeefac580571731eaaf2b8afdb891faf23a0141d1b59970a2f68e3
f4a7009491a59d554499c652d72804822bfeff4abd19b65c38b56fa204184f98,22249770693487897162117996901898121760710237878407832907877052882706476309354,24988935748110526843022784715055887729538462147868196287733842040151698454133,2da8e64262f77ed4d66574e20d20e5d31d9b1ccb8d68db4f392c45cfd0eb4b09
1e46a45a2022dcc303ac486b7e1af511786d33dab9117f672a22623ea13e79e1,46875419821831988822193117948858366199690445876956042199695655053961237296482,49332532326560431345824576833432212929599860399143717699590109356739335145231,c478f02040351321d0dd9652dd6cb6425df1c588e47cb67c73405c273b2f3cb5
32ce3fc1974c7891a1e59f1ccee25fad1d1ba936859a64e84e853e71c9f84c43,56484808226523408619258378894308152997315891740704539134169585547284956169348,31048253574759846261314262664403892738925334530036457255664136505865398999288,6990d59399fd9ffcafc93a17b867cdc2ac90b1e08a7e38b84e2279abc90accd9
65a356b9e9e00ca2da3d2294548ce0ddd1051f6e51681aa821f1f5c2bdbc032a,3493561496972847786994896137460575590871921954242887116419201694967804790727,57243577138205854819472462264823656452106555730986187206166664761005260177423,1c1497f38d171ec31eb728ceada7a001931e0ad269f93925febb7d6ce7bebacd
8db4ae54e3b734317318f6a3279e452b15bd17eb708325ffab058be9242a1344,53476532447625466392920808993802931360725682668477834875577516839116361733407,9989674172899445359821712032999715214098745479692394903906204179747582493635,daeaf8e12854a38754bd97296803470aed03a724ac7378f6dc81920389f1d30d
be434655d104a44af394182f199c3f59bfbac6cd40d1000a5a3efa715a89dbc5,41136266869707097614963142427950086148033352115786834327294019692764477804288,12906065703483846867341533151407327574412379487141448629311892577301291977367,2bdb7eccc756fc4b11a81c1532c5a996ce4613d2fb0d794d5212e835a05b2e73
722e4c1b6a9fd43ce454e0ebdab8e600b190c818f4beeea5de25145b4c2e3122,17457672744757279705920936786122543455544296748543031708033715455650063702184,24669244432355870765098253860254267858621240519629382708672034713992583496129,63dce5271eabd4dea9afe2ddb2b19f8e76d30f1b304c01f395f9d6a0c238563b
827479a0423be6b5986d39d07ceb21c10e6d296114a51ad3a01ab0922ab5a4c6,30641039022740254075685587810357662183435179001016374740821717965226874554076,56574288592362358442243620685866346731773177668874585989262296766932572371290,35054209c8d6c011be5e1a445a8280bea0ef0c8755a182331fc4dbdfab273bc2
48fdcd73ddb5d302ac63806e4b4c0533fb2a378f1458b82f46fe618393517a9f,3725517385457194152422505667413869548291893622704933352156566425152915562256,7684637026482915341579779918977957998675366040698992461922783125417825893513,2020841b558599d24f2e0266bf1a2bc3e7eb558cec47a9fbdd569fce24e3c1a4
4cd690ec99204fbed09ac6e324cc4da40c28426656465a5640afde7082d96293,43216137433429134971605118538375789889455219729435501226554286543185565078198,37595067842823882874017062069237270455980018595322296314703037191981092886273,47dc526027c2d2c086f42c7346c25bbccb29da1e9e36d00a1a4acbb8b95bd731
c0ea28edc8dd1ec384cf446532e3f0b75ad2e7bc28b912b6046f3a39df4eac3c,24657806751423439164502358196409482705889896520448322281376006737934475863055,1123265435660680345637207818954927232865155449577231972107234805858297134481,c8c30301280850c23b60b8852ec233246c43d73750c0b1f4d13956a2cda20ae8
0a1bf99e9ed8c072239372f580a056615496c964863f38bd66201a261a1bb19a,12758126038264227193893382538272556471414245757462063760371980377849085829222,43489165417301426163371821000708426270992641182254187175061956251274989725594,fd45e53f4072480f45eab1dcf88204074a56cf0ef8e6cd8014a1f62b551710a5
511902e60f27f291dc74b7f39c1bbbbe5aa3e707d2dbfef372c118c430cfe2d3,18474899136223641482220366745942365049594640553853282194076990116698645027267,31330305722466258762129438363700820197215091255678931615379682180126282960371,5534c71941abcd83605e3cd658839ee917857a7f12f83de230d460351a2afe41
1e12a46922f9a5423cbff8a3dbedf77a6083aff2767279f6f0c552cac9d9300e,11732058066320660899750972842812190113227904072603868417506673084184003801332,21514264780716785766466171333557577658849151898485169619394640335594063796172,976cbf403bdc4f07cf23852349c2e7f48b1a2bc4a878b9943974bba058e4acd8
b0baa9694f11c6b03feded3e5d76922c07e9bff9b30cbc3da6c5e0f137c44d59,25546695229091343827614203798227403194961371246909960127349739712686033802199,19296967749441045455554520734539861755492453216411930091363162075023898762467,289f0330ca19a206ac1899ac5e4a339d8853c3cc64e243a2b70649762d9e9821
f9b9a29c545ebf573e25355a5b4b07bca274331e9c4224f716ed1e75a6532e14,27883936862029681083634493875814546611483643633600744626042870171733926226737,9498676719816229043354041196981880093828169697112529577376250482221982971099,47da685470f9dd9f718a74036cef9a691921a5a2fae7efc14eec8e090f674a53
472af7037e2f5f3d77303c26a2bf1624fd4713f9b6219cc07b32dc75ac943ec7,48741948356797708364257848910730812684850404543507215780435444263471289667235,19330469646810952153246312527887919891423614936712975603828105791850178224828,74b3a88f85708a4b454a96ff0c1531c16317705801393405b844ea278f277ace
213cc78dde2eda8de70d4c111644af760ed48e03c1de3a5e84ee9ef1104cfc37,28665378160723959540340149308648979886637744207574411656621683935397648259425,31723824812368782695990914995593128133166124594017572619478062817227245650992,c9782c1ca378dd8edb8598e8b10fcb3fe240eff53361d3dde1aa896d5b2a3351
401bb309b45d8facbe0dd26c533357883df265b6cffb682cc228f4957616f07b,39820382272133578838916077220907779392396619147266632671164858342170254830046,44208654116573478291198485726469001247310683000414467140706173029248745679538,9d73b2f58a5de9f0a8995ae7de4637268c0c821b6fb99a4ea600949ff1303f82
a58079f3cc58ee3e07f934a2d7ee56bf00147a2aaf285856b9900fb81485728b,25647611087825517570642362577023929848615326094292119110417290683613811162522,6796708830193795311891022351023197028002503103489091657956315013030206930402,3818c4574942b083d818b4a6c10f04ee29f9ff5ec6349afe366213831b279ae2
8bff0cb81deace22b1ca137afa89dbb27296140f71a7039e0d7dfaf602172f4e,55375251588602246463705116667291802985036390205796847648623641893705387244884,26679259495062168807263117569836485787110421830925348889785797129081799685560,7ad7f05e141ad110ad65f50fbfa91f00b2d0c90257331411f7148e0e54246eee
61eb16ee4218abc42159bd47d7595aac8e6b49f13300df69e67e894a91f792bc,414586869149727229004770675590634021335805402552189508813141108945319513656,31826454342289760932232639534778755889239665125422144375655320457769840647467,bfcad7533e7a0c28cc62e4533f79352838eef52304214b05f3026142af254eab
fb4d4fec982393cf5f89ae644dfa56c8b25c6bebf108ac6e6fd401ae1b4f0043,17819677793969773531595434915644327272371417184145790246676370314577085869751,10514689088560143742899734859786808370706161274912494310986059955843682279549,fdee191f0bab142390a8b67eeebcd3d5408007fede74db399cb47ef6982ce30e
f20d01609f0294870af7c94935ac6098108d40810e75bbfb746b20d79025bfe9,49277821029830089461066251171011023880903918433897046239947379855181248484641,17802301397233596211610818632228108291262557833904149208560235156841516044541,35ebae0813bfaa20cfee8188bbd78899f0a473e53915c2d3b040f20fb4472889
f75ae2f516c3c0000f309c32810434a26afa499db19e87aaecd6019c1b626981,25624980268568554444194527782068168698212988275730777463083447233658325866615,40874488232835293659960175541825965638278130317877352266858149200038463662840,c121c4e11993711aa810fd365cdc349bb8a529504a56ca378ee1bf673daedddc
eadad6ec37a5e6c207d36c16f657ae4a8a445a77e9809f602c90f5b6f6f26431,7816793819903564679631175755008977821889884168224589629084949949334991517126,47844974792915054455462229006660745963616793984487155763698153105186624426920,9cbf297c0ad73893677082632951c6d972e2477aeb7d0b7c2d8d238ee845c254
98b864b9bcd1ae8419e03f16aabc78e8bfc6de5a1329230aff717283d17f52f6,20959242501229272599075309718477800882373281440450333781165940814233782293848,22955429497629286411665510405485502130972300500489624929921601228609685575100,d9feeeb466d13c60f39e583bb3269879030cf02f7af16b95a093cdad4916e736
347cb4e4de033794b6c7df9764eea9fa8dcb4cb6909e241309296676da8026d5,50364287449237775824407744367951410954251251843658370910983949947200455263944,6324467438892695859411080701568671089625529524602248876688884060614897424571,f60438b1390f33769b3cb6ffa39eb5027322f9fb9ba198e08307de3a76f03100
ab8794532e5da2b85a831f8303ad9a0bea07e300ef4e4210f6bc62aaebd53c6d,11544614633145373824117218547261231513239465412401411717043958223389086585156,27510761704990945426458853242673078128074941820902710820675883616498413586621,98a43de65f5f785df23b2a4a8ed4e04e60a4a3c83ad8d4bd1cdd0018043effdf
c5697967604e4d92d494918ac114498020e1980f3391920a5b65b79acfb7cdfc,35543340778791477000557097648360617531247827893760806450158287624298664154557,41930310823655062115705777915649782941076005538173270475600312810627748646859,ea2762c9443e250145ad55d703e18864c10e664246042043e4a534bc67a42ef2
1de1db7e55a700dc21b7ec0898893d1b1d4b53daa0e8aace48cdd920782a0355,8290723640773439866230901059425913217361205570590299946901037280683516533821,32694685976805516059331884613532566931084807858415107401216193100142634801037,6e87f1af9bdf1c9a992f97eb94e1514e42c626c744a42d00e2b3245b6615d4fb
50bc71a5ce8ed5ae0e8cb5c9e0a2e31786c89d9c157d24dba470c8dbe8b6884d,51267693802149436419723267396432614102511399528769995214482552557036126707852,31658183660640570779742108005630836330704623153450612540085971347197035256424,af8d8f9df1f9f5b0711e3c7f2beb5491c815bab6aeb747990f37df3fd0b685e9
d2d67dca2d871bf9854be62da2dd76ec0d54f2c21d7d79e8b5e8d04176cfe743,14545079335670558676273050796357367728794486634545653590837648042349083896374,32410880144418308035902300528177047165584973403732349154598451540710072011783,f9da260d24e02d082162517449241cc790110cf3eac98ce77e6b6e8cedacd817
58d7ce7b52842ccb87db9941537461f99312de49b33063deb23f8b172bef49e4,39040255989676624817977116459988798363697777971853407133083827893855525758736,21002025810705639965153851413763656770255472633570886119026082080244078193954,3ca391b0c1823f0642a23bfca6f34bd24994f85f17e390e3a464b2238600a047
02a827b3d87af76f577fc4494e645e8f2344e22c8bf404914233e86bac330478,29582212284576802550301780851415032397625976295061238905856549383227163314593,22602562475785809607480164051165045470153039613536915924274558930186847493887,0e1ac18b89f6db79509947ddf2e7fd82a6e3b84bac2b17017b9ba437d9129966
e0cd96705827610015cd24f98ddf8bd3649382f3d39dc6b875879063136283ac,21084565968227283700622035115732548936875836526578880848832274701564330513212,9348950592610926731048590285563616908642309375215630288843885120220465956652,24e9e1d832aa277810ce4af7e7854c4e9ea8088bb4319788ccf0c12bcff9aef2
08bdc6fe5eb324146b588f12c4b3759cb9b2ed450e12e8cb4e0744f4e2fb8ed8,6494902420950632211729467779153021348630437270935158947127327344052210547243,28648944384894208097938052393315882770707382632472408653516935102083340507876,c55f9484fbc27dd7be99a026b1180afcf77dd081995e172798629e6341de82f4
